"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"18","adapter_trim.F2-J70-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B20-pH75.bam","0.41","1","3","FALSE","CM084274_1_4694190.1, CM084265_1_70798125.0, CM084274_1_4792256.0, CM084269_1_45438470.0, CM084276_1_1856630.1, CM084267_1_30270802.1, CM084264_1_66439568.1, CM084264_1_66522464.0, CM084278_1_20695466.0, CM084267_1_2163720.0, CM084276_1_38960928.0, CM084279_1_10156977.0, CM084265_1_68789108.0, CM084274_1_4769080.1, CM084271_1_1054026.1, CM084267_1_2910813.0, CM084275_1_675849.1, CM084279_1_1063045.1, CM084264_1_70471578.1, CM084277_1_31027256.1, CM084278_1_4074299.0, CM084265_1_71265340.1, CM084265_1_50947034.0, CM084264_1_73927178.1, CM084275_1_39394528.0, CM084266_1_70400231.1, CM084264_1_73931171.0, CM084279_1_20158977.0, CM084267_1_2653040.1, CM084266_1_64002578.1, CM084264_1_6517652.0, CM084274_1_4723640.1, CM084274_1_4870197.0, CM084278_1_23541775.0, CM084278_1_15228710.1, CM084276_1_37987466.0, CM084271_1_276716.0, CM084269_1_15798267.0, CM084264_1_26773649.0, CM084265_1_71792056.1, CM084266_1_23317745.0, CM084264_1_2737867.1, CM084278_1_20635947.0, CM084272_1_675601.1, CM084265_1_58036330.0, CM084265_1_68714893.1, CM084269_1_42862803.1, CM084266_1_68960355.0, CM084264_1_34303458.0, CM084267_1_832159.0"
"19","adapter_trim.F2-B17-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B20-pH75.bam","0.43","1","3","FALSE","CM084274_1_4726242.1, CM084270_1_19464627.0, CM084275_1_25393709.0, CM084272_1_18170845.0, CM084270_1_4920935.0, CM084271_1_19655226.1, CM084269_1_46858338.1, CM084267_1_5881751.1, CM084266_1_58111750.1, CM084277_1_30953033.0, CM084273_1_31864733.1, CM084276_1_2855917.0, CM084266_1_67097921.0, CM084265_1_68798193.0, CM084264_1_70175545.0, CM084270_1_47103324.0, CM084264_1_26771521.0, CM084264_1_65418.1, CM084276_1_1625272.0, CM084264_1_70175564.1, CM084275_1_38169337.1, CM084279_1_32666444.1, CM084277_1_18545080.0, CM084268_1_276460.0, CM084266_1_57888742.1, CM084264_1_34300890.1, CM084267_1_51167096.1, CM084278_1_22644846.1, CM084275_1_312956.1, CM084271_1_43817237.0, CM084267_1_2653040.1, CM084278_1_23539431.0, CM084276_1_37987468.1, CM084276_1_2855917.1, CM084265_1_70609248.0, CM084273_1_32698906.0, CM084272_1_33589893.0, CM084269_1_1555094.1, CM084279_1_32641182.0, CM084275_1_35720346.1, CM084272_1_18192676.1, CM084275_1_23083657.0, CM084276_1_38552579.0, CM084272_1_1584317.0, CM084275_1_8878555.0, CM084279_1_32666444.1, CM084273_1_31862797.0, CM084270_1_19464627.0, CM084279_1_1062128.1, CM084264_1_34301630.1"
"20","adapter_trim.F2-J9-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F1-B20-pH75.bam","0.63","1, 4","3","FALSE","CM084268_1_28845789.0, CM084266_1_69794604.0, CM084266_1_65993531.1, CM084274_1_4867333.0, CM084276_1_4238165.1, CM084275_1_328864.0, CM084271_1_274033.0, CM084271_1_44077330.1, CM084268_1_28845501.0, CM084267_1_52593733.0, CM084269_1_35627068.1, CM084275_1_319819.0, CM084278_1_277789.1, CM084266_1_57882573.0, CM084276_1_37144250.1, CM084264_1_70174663.0, CM084276_1_38970482.1, CM084265_1_59221301.0, CM084274_1_4708748.1, CM084269_1_4636406.0, CM084265_1_71926735.0, CM084271_1_30532438.0, CM084271_1_344606.1, CM084279_1_1064861.0, CM084271_1_1054026.0, CM084275_1_319819.1, CM084269_1_15827787.0, CM084275_1_1212337.1, CM084266_1_68643450.1, CM084267_1_727876.1, CM084269_1_40451676.1, CM084265_1_66688742.0, CM084269_1_1538788.0, CM084264_1_73349432.0, CM084269_1_39737118.0, CM084265_1_64733395.1, CM084273_1_31862642.1, CM084271_1_43816629.1, CM084274_1_4694190.1, CM084267_1_11257260.1, CM084269_1_43528587.0, CM084274_1_4795049.1, CM084267_1_728194.0, CM084264_1_70390974.1, CM084274_1_4694522.1, CM084264_1_69902275.0, CM084266_1_816291.1, CM084271_1_218835.0, CM084265_1_73061238.1, CM084277_1_31027263.1"
"21","adapter_trim.F2-J61-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F1-B4-pH75.bam","0.71","3","2, 4","FALSE","CM084266_1_68661769.0, CM084272_1_9069880.0, CM084265_1_71899680.0, CM084276_1_12383618.1, CM084267_1_2910789.1, CM084273_1_32683005.0, CM084269_1_15809862.0, CM084271_1_30532438.1, CM084266_1_67097921.1, CM084268_1_276460.0, CM084270_1_42355508.1, CM084276_1_37352422.0, CM084268_1_28851913.1, CM084264_1_64487845.1, CM084279_1_10147354.1, CM084278_1_23540722.1, CM084272_1_18188792.1, CM084274_1_4773495.1, CM084265_1_71925176.0, CM084272_1_18188700.0, CM084267_1_5830233.0, CM084274_1_4694916.0, CM084275_1_312849.1, CM084266_1_57886490.1, CM084274_1_4868380.1, CM084271_1_30532438.0, CM084279_1_1070322.1, CM084264_1_74191504.0, CM084269_1_43523945.1, CM084274_1_4734039.0, CM084264_1_6151081.1, CM084274_1_3692513.0, CM084277_1_36521175.1, CM084269_1_40336207.1, CM084268_1_42211.0, CM084268_1_3691150.1, CM084275_1_524596.1, CM084268_1_18512751.1, CM084277_1_30611511.1, CM084264_1_74266331.0, CM084269_1_42862707.0, CM084270_1_9408158.1, CM084272_1_18189795.0, CM084266_1_67239897.1, CM084279_1_10156984.0, CM084271_1_1034868.1, CM084278_1_20736228.0, CM084276_1_1625272.0, CM084267_1_52593751.0, CM084271_1_43934411.0"
"22","adapter_trim.F2-J68-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F1-B4-pH75.bam","0.37","1","2, 4","FALSE","CM084266_1_67239897.1, CM084274_1_4769088.1, CM084269_1_40438751.1, CM084266_1_57882486.1, CM084277_1_29208305.0, CM084269_1_46733053.0, CM084264_1_73604722.0, CM084269_1_40451676.0, CM084275_1_312851.1, CM084264_1_72075461.1, CM084272_1_2073148.0, CM084264_1_69271984.0, CM084265_1_71827738.1, CM084268_1_49721854.1, CM084276_1_37353154.0, CM084271_1_39685141.1, CM084275_1_39776618.1, CM084276_1_7202997.0, CM084268_1_276460.1, CM084274_1_4730081.0, CM084264_1_74191538.1, CM084264_1_72075476.0, CM084275_1_25393416.0, CM084279_1_31073068.1, CM084275_1_524614.1, CM084276_1_38450614.1, CM084279_1_32644179.1, CM084266_1_69052082.1, CM084272_1_33452076.0, CM084266_1_23295283.1, CM084264_1_70355122.1, CM084276_1_38788200.0, CM084269_1_15798363.0, CM084271_1_26325720.0, CM084269_1_43524068.1, CM084265_1_71853183.1, CM084274_1_4868366.1, CM084278_1_20591212.0, CM084275_1_25397320.1, CM084274_1_43102349.0, CM084274_1_5028297.0, CM084275_1_1304750.1, CM084265_1_1062071.1, CM084272_1_44059306.1, CM084270_1_8444572.1, CM084266_1_68919260.1, CM084269_1_43528550.0, CM084269_1_10663251.1, CM084264_1_74035920.1, CM084265_1_71794444.0"
"23","adapter_trim.F2-J64-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B4-pH75.bam","0.34","1","2, 4","FALSE","CM084275_1_267983.1, CM084265_1_72986756.0, CM084276_1_2855799.1, CM084264_1_64487824.0, CM084270_1_47076365.0, CM084271_1_4574012.1, CM084276_1_36515301.1, CM084279_1_32644251.0, CM084269_1_4628748.1, CM084278_1_23536960.0, CM084265_1_72071381.1, CM084271_1_19655909.1, CM084265_1_1816612.0, CM084270_1_9408154.1, CM084276_1_1625254.1, CM084271_1_44069759.0, CM084267_1_2653035.1, CM084278_1_22657612.1, CM084279_1_10153273.0, CM084269_1_1567129.1, CM084277_1_29208301.1, CM084268_1_2720906.1, CM084265_1_64733351.0, CM084267_1_13261464.0, CM084271_1_276716.0, CM084269_1_1549398.1, CM084268_1_50739258.1, CM084265_1_58487818.0, CM084264_1_74266331.0, CM084266_1_64725837.0, CM084272_1_43469487.0, CM084274_1_4694578.1, CM084270_1_19461856.1, CM084269_1_43525116.1, CM084265_1_73060895.0, CM084273_1_31863792.1, CM084276_1_38096618.1, CM084269_1_15809963.0, CM084269_1_4625303.1, CM084273_1_32683002.0, CM084270_1_42348997.1, CM084268_1_28855794.1, CM084265_1_24901907.0, CM084269_1_15823954.1, CM084269_1_47563826.0, CM084278_1_20623588.1, CM084277_1_30623529.0, CM084275_1_23096151.0, CM084274_1_4694551.0, CM084266_1_66483880.0"
"24","adapter_trim.F2-B14-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F1-B4-pH75.bam","0.43","3","2, 4","FALSE","CM084276_1_38960928.1, CM084276_1_38557410.0, CM084273_1_42285577.1, CM084266_1_66832562.0, CM084277_1_30631454.0, CM084265_1_59221383.1, CM084273_1_10424351.1, CM084279_1_10147354.1, CM084277_1_30505537.1, CM084267_1_6421491.0, CM084271_1_1033788.1, CM084264_1_74266355.1, CM084267_1_50392657.0, CM084277_1_30505537.1, CM084265_1_8362532.0, CM084267_1_52591576.0, CM084274_1_4730026.0, CM084267_1_50392699.0, CM084269_1_43525271.1, CM084276_1_38864870.0, CM084265_1_58530104.0, CM084266_1_66483880.1, CM084268_1_50219223.0, CM084273_1_31865208.1, CM084274_1_3688102.1, CM084268_1_45628.1, CM084279_1_32640564.0, CM084265_1_8361584.1, CM084275_1_39776496.1, CM084266_1_57882079.0, CM084269_1_43525348.0, CM084271_1_12812951.1, CM084265_1_70798125.0, CM084269_1_1572473.1, CM084268_1_276380.1, CM084278_1_20701768.0, CM084266_1_69051092.1, CM084273_1_42255116.1, CM084271_1_3814120.1, CM084274_1_34977123.1, CM084276_1_38797641.0, CM084264_1_70181718.0, CM084279_1_1072367.1, CM084265_1_70595162.0, CM084264_1_34294402.0, CM084277_1_31222635.1, CM084265_1_71794015.0, CM084269_1_15813374.1, CM084269_1_1556175.1, CM084276_1_25813397.1"
"25","adapter_trim.F2-J2-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F1-B8-pH75.bam","0.47","2, 4","3","FALSE","CM084266_1_64723799.0, CM084266_1_70707506.1, CM084265_1_64735174.0, CM084268_1_46382.0, CM084274_1_43102349.0, CM084279_1_32915293.0, CM084278_1_22665042.1, CM084275_1_675849.0, CM084265_1_65322123.1, CM084269_1_1549398.0, CM084277_1_36519423.0, CM084276_1_4238124.0, CM084275_1_35717364.1, CM084279_1_33014997.0, CM084272_1_33572878.0, CM084276_1_1856904.0, CM084274_1_3692513.0, CM084268_1_49721922.1, CM084269_1_43528607.0, CM084274_1_4870197.1, CM084268_1_3695260.0, CM084267_1_727876.0, CM084265_1_71800566.1, CM084264_1_6990394.1, CM084279_1_10151202.1, CM084269_1_15799430.0, CM084268_1_50679518.1, CM084278_1_20630020.1, CM084275_1_35722638.1, CM084271_1_379009.1, CM084266_1_58915367.1, CM084270_1_4921106.1, CM084275_1_400292.0, CM084272_1_1596808.0, CM084272_1_1704379.1, CM084264_1_65422.1, CM084274_1_4795482.1, CM084268_1_3710137.1, CM084271_1_44134413.0, CM084267_1_6421241.0, CM084268_1_23612508.1, CM084270_1_46589385.0, CM084276_1_38775924.0, CM084264_1_70175545.0, CM084274_1_4870197.1, CM084271_1_3821131.1, CM084265_1_64584031.0, CM084276_1_1856654.0, CM084265_1_3130643.1, CM084275_1_35722058.0"
"26","adapter_trim.F2-J29-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F1-B8-pH75.bam","0.41","2, 4","3","FALSE","CM084269_1_43523893.0, CM084266_1_69141121.0, CM084269_1_12903174.0, CM084265_1_71265241.0, CM084273_1_32698908.1, CM084267_1_2908982.0, CM084274_1_4869974.0, CM084268_1_50681546.0, CM084270_1_19464668.1, CM084279_1_16586120.1, CM084264_1_72075461.0, CM084266_1_65576813.0, CM084273_1_7839386.0, CM084274_1_4863175.0, CM084264_1_72075476.0, CM084270_1_4751756.1, CM084271_1_44107457.1, CM084267_1_2426144.1, CM084278_1_34806817.1, CM084270_1_12307506.0, CM084271_1_19656025.0, CM084265_1_64735335.0, CM084269_1_46688909.1, CM084271_1_3819764.0, CM084264_1_70355068.1, CM084266_1_70181797.1, CM084267_1_2135737.1, CM084269_1_12905566.1, CM084276_1_38559639.1, CM084268_1_18512751.0, CM084266_1_69141121.1, CM084279_1_32644179.0, CM084265_1_69009992.1, CM084268_1_49082756.1, CM084265_1_69381455.0, CM084273_1_31862476.0, CM084274_1_41835817.0, CM084277_1_4875961.0, CM084265_1_68807639.1, CM084272_1_2072732.1, CM084264_1_74266355.0, CM084275_1_120888.0, CM084264_1_61227529.0, CM084266_1_50301498.1, CM084266_1_70940178.0, CM084267_1_6420828.1, CM084278_1_32252661.0, CM084268_1_18512751.1, CM084265_1_71265269.1, CM084266_1_62460058.1"
"27","adapter_trim.F2-J66-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B8-pH75.bam","0.41","1","3","FALSE","CM084277_1_30168398.1, CM084271_1_43547024.1, CM084270_1_46587616.0, CM084266_1_70400406.1, CM084264_1_66561935.0, CM084266_1_68907025.0, CM084279_1_10150695.1, CM084271_1_30532477.0, CM084265_1_69916749.0, CM084264_1_34300372.1, CM084272_1_33452045.0, CM084269_1_42862798.0, CM084273_1_32698908.0, CM084264_1_34294402.0, CM084266_1_70531188.1, CM084266_1_65993526.0, CM084275_1_524594.0, CM084264_1_73311149.1, CM084277_1_29208392.0, CM084270_1_39395894.1, CM084277_1_30168073.1, CM084272_1_9070882.1, CM084264_1_73311139.0, CM084273_1_31865817.1, CM084275_1_327918.1, CM084271_1_1033788.0, CM084271_1_44069731.0, CM084279_1_32971482.0, CM084271_1_3805848.1, CM084266_1_64723817.0, CM084268_1_24031315.1, CM084266_1_64725871.1, CM084266_1_23321830.1, CM084275_1_1304701.0, CM084279_1_160989.0, CM084264_1_65424.0, CM084272_1_18188792.1, CM084268_1_23612508.0, CM084266_1_69314162.1, CM084277_1_30168380.1, CM084272_1_43469474.0, CM084279_1_1072342.1, CM084275_1_25400810.0, CM084265_1_66141850.0, CM084266_1_68515581.0, CM084265_1_790962.1, CM084276_1_1856888.1, CM084264_1_72011613.1, CM084272_1_41037487.1, CM084266_1_71166448.0"
"28","adapter_trim.F2-B16-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F1-B8-pH75.bam","0.33","2, 4","3","FALSE","CM084264_1_69271984.1, CM084265_1_72178250.1, CM084266_1_57841523.1, CM084273_1_42255116.0, CM084274_1_4818355.0, CM084278_1_20865574.0, CM084271_1_30532429.1, CM084265_1_71265314.1, CM084268_1_50739244.0, CM084269_1_43525214.1, CM084264_1_73927181.1, CM084269_1_43523784.1, CM084273_1_42253181.1, CM084276_1_38271842.1, CM084275_1_29098655.1, CM084269_1_46692137.1, CM084269_1_46688909.0, CM084268_1_3704001.1, CM084264_1_34303458.1, CM084272_1_33452069.0, CM084272_1_18188700.1, CM084278_1_4074395.1, CM084266_1_70707518.1, CM084265_1_64969584.1, CM084268_1_49721854.1, CM084272_1_33453618.1, CM084264_1_34300890.0, CM084273_1_42252907.0, CM084266_1_23321829.0, CM084267_1_6421243.0, CM084278_1_20734507.1, CM084269_1_43523893.1, CM084264_1_8112660.1, CM084264_1_70391024.0, CM084265_1_71925176.0, CM084274_1_4795903.1, CM084268_1_28845522.0, CM084272_1_18191577.1, CM084271_1_19655820.1, CM084274_1_4734039.1, CM084265_1_24898734.0, CM084277_1_30027057.0, CM084268_1_42863.1, CM084264_1_74191573.0, CM084268_1_50224886.1, CM084279_1_32973101.0, CM084264_1_69682047.1, CM084278_1_20732803.1, CM084276_1_1625292.1, CM084264_1_69861955.1"
"29","adapter_trim.F2-J25-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F1-B8-pH75.bam","0.61","3","3","TRUE","CM084274_1_3691747.0, CM084272_1_18188620.1, CM084269_1_39736980.0, CM084265_1_64527991.0, CM084266_1_68643487.0, CM084275_1_328864.0, CM084267_1_2646656.1, CM084266_1_63167162.1, CM084275_1_38995260.0, CM084271_1_19655927.1, CM084279_1_161386.1, CM084264_1_26771529.1, CM084266_1_50301498.0, CM084275_1_39776496.0, CM084276_1_36515301.0, CM084276_1_38558640.0, CM084269_1_15806965.1, CM084271_1_10301903.1, CM084274_1_4785935.0, CM084264_1_61227544.0, CM084265_1_14403532.1, CM084278_1_281214.0, CM084274_1_3691763.1, CM084278_1_15228738.1, CM084274_1_4730203.0, CM084271_1_3821130.0, CM084266_1_25399242.1, CM084265_1_66142270.1, CM084271_1_44075863.1, CM084264_1_15073604.0, CM084277_1_5803945.0, CM084266_1_57889092.1, CM084266_1_70940178.0, CM084275_1_120896.0, CM084274_1_4720394.0, CM084271_1_256611.0, CM084274_1_4726242.1, CM084266_1_64726670.0, CM084278_1_14913766.0, CM084265_1_39553350.0, CM084279_1_32666444.1, CM084268_1_50200472.0, CM084273_1_31864457.0, CM084279_1_10147738.0, CM084266_1_57886153.0, CM084271_1_43860497.0, CM084273_1_31863596.0, CM084269_1_46692099.0, CM084271_1_30532519.0, CM084277_1_1868694.1"
"30","adapter_trim.F2-J69-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.49","2, 4","2","TRUE","CM084264_1_69275359.1, CM084270_1_47077463.0, CM084270_1_4751873.0, CM084271_1_43851333.1, CM084273_1_32698879.1, CM084279_1_10149547.0, CM084270_1_12307506.1, CM084265_1_72078910.0, CM084267_1_8687446.1, CM084272_1_33453892.1, CM084276_1_25809361.1, CM084269_1_15828545.0, CM084275_1_40706385.0, CM084276_1_38271842.1, CM084279_1_1196450.1, CM084269_1_43525116.1, CM084266_1_70396245.0, CM084267_1_2135741.1, CM084269_1_46688909.1, CM084269_1_40451682.0, CM084274_1_7449618.1, CM084279_1_1073400.1, CM084279_1_32666409.1, CM084264_1_73283219.1, CM084265_1_64585921.1, CM084271_1_19655927.1, CM084273_1_32683023.1, CM084266_1_69051090.1, CM084264_1_34291216.0, CM084268_1_3702289.0, CM084265_1_64733351.0, CM084264_1_6990394.0, CM084276_1_38970473.0, CM084276_1_38558546.0, CM084265_1_3130643.0, CM084273_1_31862787.1, CM084266_1_68910397.1, CM084264_1_66561947.0, CM084266_1_57883008.1, CM084267_1_48167433.1, CM084269_1_1556138.0, CM084265_1_8361584.0, CM084266_1_69050667.1, CM084264_1_69271980.1, CM084266_1_69315469.1, CM084268_1_2717677.1, CM084268_1_24030404.1, CM084265_1_71797896.1, CM084268_1_298786.0, CM084269_1_45423025.0"
"31","adapter_trim.F2-J62-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.11","1","2","FALSE","CM084269_1_15827759.1, CM084274_1_4792351.0, CM084276_1_12399731.0, CM084272_1_33503448.0, CM084272_1_1704343.0, CM084274_1_5033051.0, CM084269_1_1577700.1, CM084277_1_10628711.0, CM084267_1_51366722.0, CM084265_1_71831292.0, CM084278_1_22654265.0, CM084278_1_281214.0, CM084271_1_44086152.0, CM084271_1_337322.0, CM084274_1_4870197.1, CM084271_1_256611.1, CM084274_1_4869944.0, CM084265_1_71463753.1, CM084271_1_3822772.0, CM084271_1_37240204.0, CM084276_1_38773530.0, CM084267_1_2653040.0, CM084268_1_273292.0, CM084264_1_69861955.1, CM084270_1_32126728.1, CM084264_1_70191778.1, CM084276_1_38775920.0, CM084269_1_45423025.0, CM084274_1_4863301.1, CM084266_1_70707518.0, CM084265_1_68789108.1, CM084269_1_39737144.0, CM084264_1_6956767.1, CM084269_1_4635085.1, CM084267_1_2652774.0, CM084274_1_4869944.1, CM084270_1_46589386.0, CM084264_1_70173613.0, CM084275_1_312961.0, CM084278_1_22654265.0, CM084275_1_1303251.1, CM084271_1_287653.1, CM084264_1_69875456.1, CM084276_1_38943253.1, CM084266_1_64723817.1, CM084264_1_34301630.0, CM084269_1_39737155.1, CM084264_1_73927104.0, CM084275_1_529155.1, CM084264_1_70175500.1"
"32","adapter_trim.F2-J12-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.4","2, 4","2","TRUE","CM084265_1_71925470.1, CM084272_1_43469487.1, CM084269_1_4625304.0, CM084264_1_73152512.0, CM084264_1_69712159.1, CM084267_1_51248500.0, CM084266_1_69052083.1, CM084267_1_52092638.1, CM084267_1_2652774.0, CM084277_1_18535852.1, CM084266_1_69089438.0, CM084275_1_529192.0, CM084265_1_70799356.0, CM084264_1_72075482.0, CM084274_1_34977142.0, CM084265_1_70974986.0, CM084266_1_70195701.1, CM084267_1_51000137.1, CM084264_1_66439902.0, CM084269_1_1567834.1, CM084274_1_5028288.0, CM084274_1_4695205.1, CM084271_1_43860417.0, CM084276_1_36515301.0, CM084274_1_4863965.0, CM084273_1_32698908.1, CM084269_1_43524068.0, CM084274_1_4796079.0, CM084277_1_1858860.1, CM084274_1_4863175.0, CM084271_1_337313.1, CM084264_1_64874049.0, CM084269_1_40447978.0, CM084278_1_22667307.1, CM084274_1_4795858.0, CM084276_1_38117392.1, CM084274_1_4796888.0, CM084266_1_68322194.0, CM084264_1_34294476.0, CM084269_1_41809353.0, CM084275_1_8878509.1, CM084272_1_18191742.1, CM084268_1_3691710.1, CM084270_1_4920911.0, CM084267_1_50392692.1, CM084274_1_4792352.0, CM084266_1_58087794.0, CM084265_1_64586070.0, CM084269_1_35627068.0, CM084276_1_38450614.0"
"33","adapter_trim.F2-B21-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.67","1, 4","2","FALSE","CM084274_1_4869974.0, CM084264_1_34294472.0, CM084267_1_50392657.0, CM084275_1_19996655.0, CM084271_1_43849282.1, CM084277_1_30027550.1, CM084273_1_4090291.1, CM084266_1_71319410.1, CM084272_1_11675308.0, CM084277_1_5803945.0, CM084268_1_50200456.1, CM084265_1_68798214.0, CM084271_1_7136506.1, CM084276_1_1625254.1, CM084271_1_44070260.1, CM084275_1_328861.0, CM084272_1_41046375.0, CM084268_1_22932625.1, CM084264_1_70355068.1, CM084277_1_6198938.0, CM084271_1_30532481.1, CM084269_1_15799434.1, CM084271_1_1033788.1, CM084277_1_30635514.0, CM084266_1_69623581.0, CM084264_1_72054052.1, CM084273_1_10381194.1, CM084264_1_68634815.0, CM084264_1_5215232.1, CM084276_1_38775920.0, CM084274_1_34976974.1, CM084267_1_699404.0, CM084276_1_4238124.1, CM084278_1_281238.0, CM084264_1_71189810.1, CM084276_1_714435.1, CM084266_1_69052205.0, CM084271_1_3818665.0, CM084275_1_312853.1, CM084277_1_30168102.0, CM084265_1_68868203.0, CM084277_1_18535878.1, CM084278_1_31960662.0, CM084273_1_31865682.0, CM084266_1_71149025.0, CM084269_1_43529904.1, CM084273_1_7839386.0, CM084265_1_71831401.1, CM084277_1_29208392.0, CM084265_1_72636285.0"
"34","adapter_trim.F2-B6-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.92","1","2","FALSE","CM084272_1_36474160.1, CM084268_1_23612508.1, CM084276_1_935645.1, CM084264_1_34292374.1, CM084264_1_70456947.0, CM084269_1_39737144.1, CM084266_1_66383611.0, CM084271_1_44086160.1, CM084277_1_30027552.0, CM084267_1_2652523.0, CM084269_1_43525116.1, CM084264_1_70173621.1, CM084269_1_45438499.1, CM084265_1_68074592.1, CM084264_1_70191778.1, CM084278_1_23539431.0, CM084276_1_37353162.0, CM084274_1_4792130.1, CM084272_1_7002402.1, CM084271_1_26324154.1, CM084275_1_38995260.0, CM084266_1_58111750.1, CM084270_1_47077588.1, CM084269_1_47265300.1, CM084265_1_959807.0, CM084271_1_43849282.0, CM084271_1_19656061.0, CM084277_1_10628425.0, CM084269_1_43523784.1, CM084266_1_61737006.1, CM084265_1_70609248.1, CM084269_1_15817354.1, CM084266_1_70706238.0, CM084271_1_3819548.0, CM084265_1_72368258.0, CM084269_1_43524068.1, CM084268_1_50323442.1, CM084267_1_11257244.0, CM084275_1_38169337.0, CM084278_1_20736236.1, CM084275_1_25393263.1, CM084267_1_6420828.1, CM084276_1_25813397.1, CM084276_1_37352420.0, CM084278_1_5144752.0, CM084269_1_46692137.0, CM084273_1_11267029.0, CM084264_1_74721251.0, CM084265_1_73060807.1, CM084268_1_50202339.0"
"35","adapter_trim.F2-J8-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F1-B9-pH75.bam","0.36","3","2","FALSE","CM084269_1_43523784.1, CM084266_1_70400406.0, CM084271_1_379052.1, CM084269_1_4636406.1, CM084278_1_20630020.1, CM084266_1_68659869.1, CM084271_1_43812187.0, CM084264_1_70181718.0, CM084264_1_34303458.1, CM084272_1_43469487.1, CM084268_1_50200456.1, CM084277_1_1869733.1, CM084271_1_44075853.1, CM084273_1_31862854.0, CM084265_1_71925486.1, CM084271_1_3819544.1, CM084274_1_4869924.1, CM084271_1_19655226.1, CM084274_1_4795062.1, CM084275_1_38995254.1, CM084273_1_31864733.1, CM084270_1_32126089.0, CM084278_1_20742383.1, CM084279_1_32665186.1, CM084268_1_24031246.1, CM084275_1_19996650.0, CM084265_1_65268038.1, CM084277_1_10628425.0, CM084276_1_2841302.0, CM084270_1_46587592.1, CM084271_1_19655927.0, CM084269_1_46693817.0, CM084270_1_10495406.1, CM084264_1_66522464.0, CM084266_1_68322194.1, CM084267_1_51167096.0, CM084274_1_5033051.1, CM084275_1_529155.1, CM084269_1_40338578.1, CM084275_1_529161.1, CM084266_1_64726670.1, CM084271_1_19655878.0, CM084271_1_26325707.0, CM084266_1_69547380.0, CM084273_1_31864421.0, CM084272_1_18170845.1, CM084271_1_37237148.1, CM084268_1_50681546.1, CM084267_1_2163730.1, CM084276_1_38558658.0"
